ticker,earn_date,type,strike,pre_date,post_date,price_pre,price_post,price_change,IV_pre,IV_post,IV_crush,RV30
BKNG,2025-10-28,put,5235.0,2025-10-27,2025-10-29,133.79,155.75,21.960000000000008,1.2274648679886453,1.4284877064977612,-0.20102283850911595,0.4743779606455769
BKR,2022-01-20,call,26.0,2022-01-19,2022-01-21,2.08,2.83,0.75,3.8345332662482807,,,0.522083325254395
BKR,2022-01-20,put,26.0,2022-01-19,2022-01-21,0.41,1.5,1.09,0.7585508379662832,2.768719780479021,-2.010168942512738,0.522083325254395
BKR,2022-04-20,call,36.0,2022-04-19,2022-04-21,3.6,1.12,-2.48,4.798537156693663,1.4870770406234841,3.3114601160701786,0.2758891917616318
BKR,2022-04-20,put,36.0,2022-04-19,2022-04-21,1.48,2.55,1.0699999999999998,1.9730623834971774,3.400135549211327,-1.4270731657141498,0.2758891917616318
BKR,2022-07-20,call,28.0,2022-07-19,2022-07-21,1.6,1.01,-0.5900000000000001,2.7357597512904666,1.724848902632997,1.0109108486574696,0.40902347675967726
BKR,2022-07-20,put,28.0,2022-07-19,2022-07-21,2.35,2.85,0.5,4.03027604803515,4.891362606721036,-0.8610865586858862,0.40902347675967726
BKR,2022-10-19,call,25.0,2022-10-18,2022-10-20,1.1,1.8,0.7,2.1050458735467106,3.4496483228300927,-1.3446024492833821,0.3312600401104699
BKR,2022-10-19,put,25.0,2022-10-18,2022-10-20,1.15,1.48,0.33000000000000007,2.2075539154937283,2.841121559613963,-0.6335676441202347,0.3312600401104699
BKR,2023-04-19,call,29.0,2023-04-18,2023-04-20,2.25,3.03,0.7799999999999998,3.7183649855661214,,,0.40674485440683567
BKR,2023-04-19,put,29.0,2023-04-18,2023-04-20,1.0,1.02,0.020000000000000018,1.6552557833964128,1.688316658105753,-0.03306087470934016,0.40674485440683567
BKR,2023-07-19,call,33.0,2023-07-18,2023-07-20,2.25,3.7,1.4500000000000002,3.266078941996681,,,0.26632157742373214
BKR,2023-07-19,put,33.0,2023-07-18,2023-07-20,0.15,0.9,0.75,0.22095828770580292,1.3096887544163698,-1.0887304667105668,0.26632157742373214
BKR,2023-10-25,call,35.0,2023-10-24,2023-10-26,1.0,1.15,0.1499999999999999,1.3653606695864282,1.5707657066433318,-0.2054050370569036,0.32654987503313665
BKR,2023-10-25,put,35.0,2023-10-24,2023-10-26,1.5,1.58,0.08000000000000007,2.056800375328243,2.1664360059042664,-0.10963563057602332,0.32654987503313665
BKR,2024-01-23,call,32.0,2024-01-22,2024-01-24,2.2,0.7,-1.5000000000000002,3.293390938054623,1.0444917841510903,2.2488991539035323,0.3577068651789319
BKR,2024-01-23,put,32.0,2024-01-22,2024-01-24,2.85,1.11,-1.74,4.277609671045379,1.6650706002923112,2.6125390707530682,0.3577068651789319
BKR,2024-04-23,call,33.0,2024-04-22,2024-04-24,1.25,2.8,1.5499999999999998,1.8115004216045971,4.067983854828569,-2.2564834332239716,0.3450182117179802
BKR,2024-04-23,put,33.0,2024-04-22,2024-04-24,2.57,1.21,-1.3599999999999999,3.739035713667938,1.7599529174583326,1.9790827962096054,0.3450182117179802
BKR,2024-07-25,call,35.0,2024-07-24,2024-07-26,1.0,1.82,0.8200000000000001,1.3653606695864282,2.4888794062382966,-1.1235187366518684,0.3355257641555242
BKR,2024-07-25,put,35.0,2024-07-24,2024-07-26,2.3,0.35,-1.9499999999999997,3.1540685081259077,0.4822092312286196,2.671859276897288,0.3355257641555242
BKR,2024-10-22,call,36.0,2024-10-21,2024-10-23,1.42,1.6,0.18000000000000016,1.8865713215928284,2.1263640318643278,-0.2397927102714994,0.3472856144590408
BKR,2024-10-22,put,36.0,2024-10-21,2024-10-23,2.4,1.3,-1.0999999999999999,3.199838215246683,1.7333182154158404,1.4665199998308425,0.3472856144590408
BKR,2025-01-30,call,43.0,2025-01-29,2025-01-31,2.55,2.5,-0.04999999999999982,2.839457433819889,2.783617670574174,0.055839763245714824,0.18578376194205753
BKR,2025-01-30,put,43.0,2025-01-29,2025-01-31,1.84,2.8,0.9599999999999997,2.0536135505435653,3.1253317064265604,-1.0717181558829951,0.18578376194205753
BKR,2025-04-22,call,39.0,2025-04-21,2025-04-23,2.8,3.2,0.40000000000000036,3.439784245428002,3.9332828512881868,-0.4934986058601849,0.35345840149580343
BKR,2025-04-22,put,39.0,2025-04-21,2025-04-23,2.85,2.71,-0.14000000000000012,3.508026317936636,3.335414151934541,0.17261216600209517,0.35345840149580343
BKR,2025-07-22,call,40.0,2025-07-21,2025-07-23,3.43,4.5,1.0699999999999998,4.111407559413585,,,0.31839258286255195
BKR,2025-07-22,put,40.0,2025-07-21,2025-07-23,2.05,0.65,-1.4,2.4594586622302983,0.7815808142409715,1.6778778479893268,0.31839258286255195
BKR,2025-10-23,call,46.0,2025-10-22,2025-10-24,4.0,11.0,7.0,4.169530979326052,,,0.2780547541818199
BKR,2025-10-23,put,46.0,2025-10-22,2025-10-24,1.35,0.8,-0.55,1.4091332336375613,0.8362530983803746,0.5728801352571866,0.2780547541818199
BK,2023-04-18,call,40.0,2023-04-17,2023-04-19,8.3,0.44,-7.86,,0.5235455738001111,,0.7397773454083869
BK,2023-04-18,put,40.0,2023-04-17,2023-04-19,4.4,1.55,-2.8500000000000005,,1.8598407650742783,,0.7397773454083869
BK,2023-07-18,call,42.5,2023-07-17,2023-07-19,1.72,3.1,1.3800000000000001,1.9357773172899684,3.4949099883260564,-1.559132671036088,0.8987627586169106
BK,2023-07-18,put,42.5,2023-07-17,2023-07-19,0.7,0.5,-0.19999999999999996,0.7921476011669782,0.5667341745756953,0.22541342659128294,0.8987627586169106
BK,2023-10-17,call,42.5,2023-10-16,2023-10-18,1.37,2.17,0.7999999999999998,1.5409591690141693,2.443710235624579,-0.9027510666104095,0.7105401015841475
BK,2023-10-17,put,42.5,2023-10-16,2023-10-18,2.1,2.27,0.16999999999999993,2.371245122480811,2.5632145908595034,-0.19196946837869255,0.7105401015841475
BK,2024-04-16,call,55.0,2024-04-15,2024-04-17,1.77,1.08,-0.69,1.538395997214473,0.9372417707804049,0.601154226434068,0.7915833065050903
BK,2024-04-16,put,55.0,2024-04-15,2024-04-17,5.23,1.5,-3.7300000000000004,4.568265789608213,1.3096887544163707,3.258577035191842,0.7915833065050903
BK,2025-01-15,call,76.5,2025-01-14,2025-01-16,1.65,12.5,10.85,1.0298134308858284,,,0.8107528314094488
BK,2025-01-15,put,76.5,2025-01-14,2025-01-16,2.25,0.9,-1.35,1.4121974969576012,0.5667341745756945,0.8454633223819067,0.8107528314094488
BK,2025-07-15,call,92.5,2025-07-14,2025-07-16,14.1,2.4,-11.7,,1.2395467648868086,,0.824468782977743
BK,2025-07-15,put,92.5,2025-07-14,2025-07-16,7.95,2.0,-5.95,4.127444951351687,1.0389149554724864,3.0885299958792007,0.824468782977743
BK,2025-10-16,call,100.0,2025-10-15,2025-10-17,11.09,5.65,-5.4399999999999995,,2.7048936743237397,,0.39114938843290886
BK,2025-10-16,put,100.0,2025-10-15,2025-10-17,1.39,6.9,5.510000000000001,0.6690127450333366,3.3119935377317984,-2.6429807926984616,0.39114938843290886
BLK,2022-10-13,call,540.0,2022-10-12,2022-10-14,31.35,18.3,-13.05,2.779585030346123,1.6202216105710332,1.1593634197750897,0.2687257418327595
BLK,2022-10-13,put,540.0,2022-10-12,2022-10-14,22.44,25.3,2.8599999999999994,1.9943765942527107,2.2484205425498445,-0.2540439482971337,0.2687257418327595
BLK,2025-01-15,call,960.0,2025-01-14,2025-01-16,54.0,35.15,-18.85,2.6928906776271484,1.750888807930258,0.9420018696968904,0.3600703412665197
BLK,2025-01-15,put,960.0,2025-01-14,2025-01-16,26.05,8.15,-17.9,1.303108769402265,0.4098656403304318,0.8932431290718331,0.3600703412665197
BLK,2025-07-15,call,1075.0,2025-07-14,2025-07-16,40.73,12.55,-28.179999999999996,1.8119599488525138,0.5558486662241698,1.256111282628344,0.5350384461054676
BLK,2025-07-15,put,1075.0,2025-07-14,2025-07-16,6.2,10.9,4.7,0.27948663341648555,0.4888925208478891,-0.20940588743140354,0.5350384461054676
BLK,2025-10-14,call,1140.0,2025-10-13,2025-10-15,37.2,100.86,63.66,1.5599538375702968,4.242633032037702,-2.682679194467405,0.3116343294263187
BLK,2025-10-14,put,1140.0,2025-10-13,2025-10-15,41.0,12.0,-29.0,1.7263092236518287,0.5074181961224418,1.218891027529387,0.3116343294263187
CARR,2022-02-08,call,47.5,2022-02-07,2022-02-09,0.9,1.25,0.35,0.904234457512113,1.2572689347288277,-0.35303447721671477,0.23800936503681552
CARR,2022-02-08,put,47.5,2022-02-07,2022-02-09,2.5,2.55,0.04999999999999982,2.525766703064128,2.576292209075351,-0.05052550601122263,0.23800936503681552
CARR,2022-04-28,call,45.0,2022-04-27,2022-04-29,2.67,0.65,-2.02,2.840946576644979,0.6885305454516213,2.152416031193358,0.40131811209937585
CARR,2022-04-28,put,45.0,2022-04-27,2022-04-29,5.2,3.7,-1.5,,3.948108361922429,,0.40131811209937585
CARR,2022-07-28,call,40.0,2022-07-27,2022-07-29,2.95,3.11,0.1599999999999997,3.533810647850594,3.726246734264113,-0.19243608641351884,0.6291347727747821
CARR,2022-07-28,put,40.0,2022-07-27,2022-07-29,2.45,1.6,-0.8500000000000001,2.939582230318803,1.9197795261374393,1.0198027041813635,0.6291347727747821
CARR,2022-10-27,call,40.0,2022-10-26,2022-10-28,0.48,1.9,1.42,0.5714433879485376,2.272944634183074,-1.7015012462345362,0.3839404355138442
CARR,2022-10-27,put,40.0,2022-10-26,2022-10-28,1.45,3.4,1.95,1.7399768115498506,4.081879213885632,-2.341902402335781,0.3839404355138442
CARR,2023-02-07,call,45.0,2023-02-06,2023-02-08,4.15,0.85,-3.3000000000000003,4.423317527074151,0.9014329418232968,3.5218845852508545,0.39520861987605815
CARR,2023-02-07,put,45.0,2023-02-06,2023-02-08,1.2,0.73,-0.47,1.2806463508674013,0.7802501859551235,0.5003961649122778,0.39520861987605815
CARR,2023-04-25,call,45.0,2023-04-24,2023-04-26,1.85,3.5,1.65,1.9664935089092193,3.727583420810295,-1.7610899119010759,0.3933567575417292
CARR,2023-04-25,put,45.0,2023-04-24,2023-04-26,3.6,4.6,0.9999999999999996,3.841126587818294,4.912440739095841,-1.0713141512775466,0.3933567575417292
CARR,2023-07-27,call,52.5,2023-07-26,2023-07-28,3.24,8.0,4.76,2.9553045293156837,,,0.47005806689329593
CARR,2023-07-27,put,52.5,2023-07-26,2023-07-28,2.43,1.9,-0.5300000000000002,2.22126045086082,1.7371231210412,0.4841373298196199,0.47005806689329593
CARR,2023-10-26,call,50.0,2023-10-25,2023-10-27,2.0,1.6,-0.3999999999999999,1.913211117035697,1.5296812647145281,0.38352985232116876,0.3042830082659496
CARR,2023-10-26,put,50.0,2023-10-25,2023-10-27,5.5,4.1,-1.4000000000000004,,3.9374088055693623,,0.3042830082659496
CARR,2024-02-06,call,55.0,2024-02-05,2024-02-07,5.5,3.0,-2.5,4.7985371566936665,2.611059082981892,2.1874780737117745,0.40995213587946144
CARR,2024-02-06,put,55.0,2024-02-05,2024-02-07,1.81,1.1,-0.71,1.5798214719964523,0.9612248063951557,0.6185966656012966,0.40995213587946144
CARR,2024-04-25,call,55.0,2024-04-24,2024-04-26,1.75,3.4,1.65,1.5209666116397837,2.9602952898222576,-1.439328678182474,0.292147279932863
CARR,2024-04-25,put,55.0,2024-04-24,2024-04-26,3.7,4.0,0.2999999999999998,3.228966778801157,3.4912103542189596,-0.2622435754178025,0.292147279932863
CARR,2024-07-25,call,65.0,2024-07-24,2024-07-26,4.1,3.4,-0.6999999999999997,3.020764310177199,2.5036470016294503,0.5171173085477485,0.4319875604165113
CARR,2024-07-25,put,65.0,2024-07-24,2024-07-26,5.7,1.8,-3.9000000000000004,4.211581784067595,1.32979547450976,2.8817863095578344,0.4319875604165113
CARR,2024-10-24,call,77.5,2024-10-23,2024-10-25,4.6,7.0,2.4000000000000004,2.8419793717830775,4.331740180637076,-1.4897608088539984,0.272281699405964
CARR,2024-10-24,put,77.5,2024-10-23,2024-10-25,3.41,4.3,0.8899999999999997,2.1116160186297304,2.662685007618605,-0.5510689889888747,0.272281699405964
CARR,2025-02-11,call,67.5,2025-02-10,2025-02-12,4.44,8.36,3.919999999999999,3.1505371476674484,,,0.31002183750206097
CARR,2025-02-11,put,67.5,2025-02-10,2025-02-12,5.6,4.7,-0.8999999999999995,3.9837757903826505,3.342262521111395,0.6415132692712553,0.31002183750206097
CARR,2025-05-01,call,60.0,2025-04-30,2025-05-02,3.86,11.8,7.940000000000001,3.0811288951749094,,,0.33191860030315756
CARR,2025-05-01,put,60.0,2025-04-30,2025-05-02,4.3,0.45,-3.8499999999999996,3.4402060531541143,0.3624686567356508,3.0777373964184633,0.33191860030315756
CARR,2025-07-29,call,80.0,2025-07-28,2025-07-30,9.5,6.15,-3.3499999999999996,,3.684143433476039,,0.3322560412651308
CARR,2025-07-29,put,80.0,2025-07-28,2025-07-30,2.3,9.0,6.7,1.3804828063037562,,,0.3322560412651308
CARR,2025-10-28,call,60.0,2025-10-27,2025-10-29,11.9,5.1,-6.800000000000001,,4.075281587635735,,0.3145236114732351
CARR,2025-10-28,put,60.0,2025-10-27,2025-10-29,7.6,4.23,-3.369999999999999,,3.3841083969758374,,0.3145236114732351
CAT,2022-04-28,call,210.0,2022-04-27,2022-04-29,10.75,6.2,-4.55,2.4500283354134886,1.411002622976021,1.0390257124374676,0.3109324073744579
CAT,2022-04-28,put,210.0,2022-04-27,2022-04-29,7.64,30.85,23.21,1.7462549648165961,,,0.3109324073744579
CAT,2022-08-02,call,187.5,2022-08-01,2022-08-03,11.42,10.0,-1.42,2.916511396627053,2.552875032403221,0.36363636422383205,0.26948294378602883
CAT,2022-08-02,put,187.5,2022-08-01,2022-08-03,3.77,14.7,10.93,0.9663349674724673,3.7641183985507274,-2.79778343107826,0.26948294378602883
CAT,2022-10-27,call,187.5,2022-10-26,2022-10-28,14.0,45.65,31.65,3.577902492144904,,,0.30757934610177357
CAT,2022-10-27,put,187.5,2022-10-26,2022-10-28,1.4,12.55,11.15,0.360872131884014,3.212654553132342,-2.851782421248328,0.30757934610177357
CAT,2023-01-31,call,250.0,2023-01-30,2023-02-01,23.35,8.8,-14.55,4.4801082106290915,1.6830725731895868,2.797035637439505,0.28839481931814603
CAT,2023-01-31,put,250.0,2023-01-30,2023-02-01,5.14,5.2,0.0600000000000005,0.9880533438080843,0.9995514351677194,-0.011498091359635088,0.28839481931814603
CAT,2023-04-27,call,217.5,2023-04-26,2023-04-28,6.68,8.28,1.5999999999999996,1.467979197418318,1.8206187775290963,-0.35263958011077823,0.2590609730647929
CAT,2023-04-27,put,217.5,2023-04-26,2023-04-28,6.75,2.08,-4.67,1.4899694734865676,0.4612888185082134,1.0286806549783543,0.2590609730647929
CAT,2023-08-01,call,252.5,2023-07-31,2023-08-02,14.05,46.76,32.709999999999994,2.6637755990399894,,,0.361198824511678
CAT,2023-08-01,put,252.5,2023-07-31,2023-08-02,2.32,0.99,-1.3299999999999998,0.4433228599480895,0.1910388738390552,0.2522839861090343,0.361198824511678
CAT,2023-10-31,call,242.5,2023-10-30,2023-11-01,7.34,18.96,11.620000000000001,1.4466706161289906,3.7472070564174165,-2.300536440288426,0.28907528865378257
CAT,2023-10-31,put,242.5,2023-10-30,2023-11-01,7.4,15.43,8.03,1.4650938130546212,3.053862714111843,-1.588768901057222,0.28907528865378257
CAT,2024-04-25,call,355.0,2024-04-24,2024-04-26,18.35,10.0,-8.350000000000001,2.4740081892871504,1.3460759247558924,1.127932264531258,0.22346540271479318
CAT,2024-04-25,put,355.0,2024-04-24,2024-04-26,4.78,10.4,5.62,0.6481661951536912,1.406638671019023,-0.7584724758653318,0.22346540271479318
CAT,2024-08-06,call,320.0,2024-08-05,2024-08-07,11.06,3.15,-7.91,1.6525120666838304,0.4681646069799579,1.1843474597038726,0.3001472717568661
CAT,2024-08-06,put,320.0,2024-08-05,2024-08-07,36.45,4.4,-32.050000000000004,,0.6618277480999877,,0.3001472717568661
CAT,2024-10-30,call,382.5,2024-10-29,2024-10-31,16.1,9.56,-6.540000000000001,2.013510554357617,1.1939069307968369,0.81960362356078,0.31094076419502886
CAT,2024-10-30,put,382.5,2024-10-29,2024-10-31,7.22,24.1,16.880000000000003,0.9073687314411601,3.023963444910986,-2.116594713469826,0.31094076419502886
CAT,2025-01-30,call,390.0,2025-01-29,2025-01-31,23.5,23.05,-0.4499999999999993,2.8852791990341147,2.82986402081615,0.05541517821796482,0.27387983601633414
CAT,2025-01-30,put,390.0,2025-01-29,2025-01-31,10.7,7.58,-3.119999999999999,1.317507991196191,0.9342001963597556,0.3833077948364355,0.27387983601633414
CAT,2025-04-30,call,305.0,2025-04-29,2025-05-01,13.28,6.86,-6.419999999999999,2.0830294465998294,1.0740433845866695,1.0089860620131599,0.306328118851167
CAT,2025-04-30,put,305.0,2025-04-29,2025-05-01,10.99,1.45,-9.540000000000001,1.7295632270244234,0.2309515748923195,1.498611652132104,0.306328118851167
CAT,2025-08-05,call,420.0,2025-08-04,2025-08-06,26.15,14.27,-11.879999999999999,2.9816105655727627,1.6244064641126126,1.3572041014601501,0.2968479378418766
CAT,2025-08-05,put,420.0,2025-08-04,2025-08-06,3.65,6.4,2.7500000000000004,0.4194876288629781,0.7331085078249772,-0.3136208789619991,0.2968479378418766
CAT,2025-10-29,call,517.5,2025-10-28,2025-10-30,28.14,43.0,14.86,2.602963551288682,3.983383223056433,-1.380419671767751,0.29220561130891676
CAT,2025-10-29,put,517.5,2025-10-28,2025-10-30,14.32,5.55,-8.77,1.3287982243933145,0.516917274146016,0.8118809502472986,0.29220561130891676
CB,2022-02-01,call,190.0,2022-01-31,2022-02-02,9.33,13.81,4.48,2.3499653137586,3.482551878575872,-1.132586564817272,0.259453671066594
CB,2022-02-01,put,190.0,2022-01-31,2022-02-02,6.3,7.0,0.7000000000000002,1.5917475536647936,1.7683640528641884,-0.17661649919939482,0.259453671066594
CB,2022-04-26,call,200.0,2022-04-25,2022-04-27,8.39,14.42,6.029999999999999,2.006724240998426,3.454457143874212,-1.4477329028757864,0.22031023288631538
CB,2022-04-26,put,200.0,2022-04-25,2022-04-27,12.1,7.79,-4.31,2.9035578042737105,1.8694306557208356,1.034127148552875,0.22031023288631538
CB,2022-07-26,call,190.0,2022-07-25,2022-07-27,3.8,3.35,-0.44999999999999973,0.9546625739183364,0.8412014827132501,0.1134610912050863,0.35601446131309605
CB,2022-07-26,put,190.0,2022-07-25,2022-07-27,8.5,8.5,0.0,2.1469599794745697,2.1469599794745697,0.0,0.35601446131309605
CB,2022-10-25,call,195.0,2022-10-24,2022-10-26,13.1,18.0,4.9,3.217901838770029,4.427438436509874,-1.2095365977398451,0.3314455725105718
CB,2022-10-25,put,195.0,2022-10-24,2022-10-26,6.8,8.0,1.2000000000000002,1.6739053538476036,1.9689635673563644,-0.2950582135087607,0.3314455725105718
CB,2023-01-31,call,220.0,2023-01-30,2023-02-01,14.68,14.2,-0.4800000000000004,3.1961678013863946,3.091321073199694,0.10484672818670049,0.33757497445673934
CB,2023-01-31,put,220.0,2023-01-30,2023-02-01,7.7,2.75,-4.95,1.680051322048729,0.6019536079593771,1.0780977140893517,0.33757497445673934
CB,2023-04-25,call,195.0,2023-04-24,2023-04-26,8.9,3.6,-5.300000000000001,2.183762380587297,0.880960471034199,1.3028019095530978,0.2772270848422691
CB,2023-04-25,put,195.0,2023-04-24,2023-04-26,4.3,10.6,6.3,1.059500224918706,2.608682717336433,-1.5491824924177269,0.2772270848422691
CB,2023-07-25,call,200.0,2023-07-24,2023-07-26,11.9,13.01,1.1099999999999994,2.8489507933043234,3.1155647817045624,-0.266613988400239,0.26018442479550813
CB,2023-07-25,put,200.0,2023-07-24,2023-07-26,3.63,4.04,0.41000000000000014,0.8725980707043319,0.9708063724276031,-0.09820830172327122,0.26018442479550813
CB,2023-10-24,call,200.0,2023-10-23,2023-10-25,10.49,8.5,-1.9900000000000002,2.5104771408126703,2.033101885139752,0.4773752556729183,0.20596140102657248
CB,2023-10-24,put,200.0,2023-10-23,2023-10-25,4.62,3.9,-0.7200000000000002,1.109746176794874,0.9372711512850519,0.17247502550982208,0.20596140102657248
CB,2024-01-30,call,235.0,2024-01-29,2024-01-31,10.91,7.0,-3.91,2.221396729314852,1.4236273448244148,0.7977693844904372,0.22630972947691957
CB,2024-01-30,put,235.0,2024-01-29,2024-01-31,1.91,3.1,1.1900000000000002,0.39253093776068776,0.6350752926399656,-0.2425443548792779,0.22630972947691957
CB,2024-04-23,call,255.0,2024-04-22,2024-04-24,10.6,12.9,2.3000000000000007,1.9884344221618162,2.4211269344393003,-0.43269251227748406,0.19790220161410058
CB,2024-04-23,put,255.0,2024-04-22,2024-04-24,8.9,2.85,-6.050000000000001,1.6753514601154937,0.5385589426834618,1.136792517432032,0.19790220161410058
CB,2024-07-23,call,260.0,2024-07-22,2024-07-24,7.5,30.9,23.4,1.3785264154311636,,,0.2931711405274997
CB,2024-07-23,put,260.0,2024-07-22,2024-07-24,7.56,14.0,6.44,1.3961502857116033,2.5840657613811,-1.1879154756694965,0.2931711405274997
CB,2024-10-29,call,290.0,2024-10-28,2024-10-30,13.24,15.1,1.8599999999999994,2.1844410109609482,2.492189352120732,-0.30774834115978367,0.2683736006826157
CB,2024-10-29,put,290.0,2024-10-28,2024-10-30,9.3,10.3,1.0,1.5395523035479433,1.7048475673173067,-0.16529526376936343,0.2683736006826157
CB,2025-01-28,call,270.0,2025-01-27,2025-01-29,15.92,20.8,4.880000000000001,2.823159874254367,3.6919400020489923,-0.8687801277946252,0.26310957568712473
CB,2025-01-28,put,270.0,2025-01-27,2025-01-29,6.1,3.8,-2.3,1.0854351481712396,0.6773509178169819,0.4080842303542578,0.26310957568712473
CB,2025-04-22,call,285.0,2025-04-21,2025-04-23,6.3,35.3,28.999999999999996,1.0555238259313688,,,0.25139226315815955
CB,2025-04-22,put,285.0,2025-04-21,2025-04-23,9.62,12.6,2.9800000000000004,1.620340202735741,2.1217141075665893,-0.5013739048308483,0.25139226315815955
CB,2025-07-22,call,280.0,2025-07-21,2025-07-23,17.61,17.7,0.08999999999999986,3.011921447132644,3.027363567086549,-0.015442119953905209,0.20134661256493905
CB,2025-07-22,put,280.0,2025-07-21,2025-07-23,15.1,11.3,-3.799999999999999,2.588021985288196,1.936905747054548,0.6511162382336477,0.20134661256493905
CB,2025-10-21,call,270.0,2025-10-20,2025-10-22,23.8,16.5,-7.300000000000001,4.226946296915778,2.926331385064386,1.300614911851392,0.2099135457260949
CB,2025-10-21,put,270.0,2025-10-20,2025-10-22,8.11,5.5,-2.6099999999999994,1.4421642029671247,0.97896849477951,0.4631957081876147,0.2099135457260949
CCL,2022-03-22,call,19.5,2022-03-21,2022-03-23,0.97,0.53,-0.43999999999999995,2.380594919434261,1.298656675145755,1.0819382442885062,0.21046074833566258
CCL,2022-03-22,put,19.5,2022-03-21,2022-03-23,1.67,1.31,-0.3599999999999999,4.112756456649984,3.2244853396254434,0.8882711170245403,0.21046074833566258
CCL,2022-12-21,call,9.5,2022-12-20,2022-12-22,0.34,0.11,-0.23000000000000004,1.7113317482276744,0.5512757937669995,1.1600559544606748,0.18281441143447116
CCL,2022-12-21,put,9.5,2022-12-20,2022-12-22,1.61,1.74,0.1299999999999999,,,,0.18281441143447116
CCL,2023-12-21,call,18.0,2023-12-20,2023-12-22,1.22,1.05,-0.16999999999999993,3.2466580940462433,2.7929238817986883,0.45373421224755495,0.24957585632769627
CCL,2023-12-21,put,18.0,2023-12-20,2023-12-22,0.83,0.01,-0.82,2.2128842009659295,0.029771979412594525,2.183112221553335,0.24957585632769627
CCL,2024-03-27,call,17.0,2024-03-26,2024-03-28,1.14,0.15,-0.9899999999999999,3.2121024792275157,0.419299698786948,2.7928027804405677,0.21007389936591248
CCL,2024-03-27,put,17.0,2024-03-26,2024-03-28,0.77,1.19,0.41999999999999993,2.1736919240273576,3.360068783963916,-1.1863768599365585,0.21007389936591248
CCL,2024-06-25,call,16.5,2024-06-24,2024-06-26,0.8,1.0,0.19999999999999996,2.3201966440233877,2.902072869957818,-0.5818762259344306,0.3182142697673593
CCL,2024-06-25,put,16.5,2024-06-24,2024-06-26,1.03,0.37,-0.66,2.995989369414718,1.0773692103303463,1.918620159084372,0.3182142697673593
CCL,2025-06-24,call,23.0,2025-06-23,2025-06-25,2.04,2.11,0.06999999999999984,4.253329500023357,4.40002639602316,-0.14669689599980273,0.2970672942287827
CCL,2025-06-24,put,23.0,2025-06-23,2025-06-25,1.27,1.07,-0.19999999999999996,2.6498917889620834,2.2325834563702194,0.41730833259186406,0.2970672942287827
CF,2022-02-15,call,70.0,2022-02-14,2022-02-16,4.8,4.6,-0.20000000000000018,3.2848069872223498,3.1474860187233884,0.13732096849896136,0.21859321769199383
CF,2022-02-15,put,70.0,2022-02-14,2022-02-16,4.62,2.46,-2.16,3.167798942141352,1.686899737760227,1.4808992043811249,0.21859321769199383
CF,2022-05-04,call,99.0,2022-05-03,2022-05-05,8.2,19.0,10.8,3.9706948224355143,,,0.20122402996439534
CF,2022-05-04,put,99.0,2022-05-03,2022-05-05,3.7,7.16,3.46,1.7938528664050457,3.4717794157633497,-1.677926549358304,0.20122402996439534
CF,2022-11-02,call,106.0,2022-11-01,2022-11-03,5.3,5.04,-0.2599999999999998,2.3928989959627667,2.2752077130551416,0.1176912829076251,0.1902328125703271
CF,2022-11-02,put,106.0,2022-11-01,2022-11-03,4.5,0.1,-4.4,2.037409067559973,0.048390790897479975,1.989018276662493,0.1902328125703271
CF,2023-02-15,call,85.0,2023-02-14,2023-02-16,7.8,2.38,-5.42,4.401259414843207,1.3379764341476266,3.063282980695581,0.19874261335273946
CF,2023-02-15,put,85.0,2023-02-14,2023-02-16,3.8,1.86,-1.9399999999999997,2.145474902361203,1.0514067015226536,1.0940682008385496,0.19874261335273946
CF,2023-08-02,call,80.0,2023-08-01,2023-08-03,5.26,2.7,-2.5599999999999996,3.1492022762839595,1.6135639290031003,1.5356383472808592,0.19573461475305684
CF,2023-08-02,put,80.0,2023-08-01,2023-08-03,3.3,0.35,-2.9499999999999997,1.9797230081390635,0.21279409347459588,1.7669289146644678,0.19573461475305684
CF,2023-11-01,call,82.0,2023-10-31,2023-11-02,3.41,3.0,-0.41000000000000014,1.989237150880633,1.7494880440471086,0.23974910683352446,0.18990169826635828
CF,2023-11-01,put,82.0,2023-10-31,2023-11-02,3.9,1.71,-2.19,2.2824419100766407,1.0021221588689466,1.280319751207694,0.18990169826635828
CF,2024-02-14,call,77.0,2024-02-13,2024-02-15,2.0,1.6,-0.3999999999999999,1.2408922948924577,0.9919935313521242,0.24889876354033347,0.20988912288904726
CF,2024-02-14,put,77.0,2024-02-13,2024-02-15,2.41,2.65,0.23999999999999977,1.5026332449349025,1.6520356348665375,-0.14940238993163502,0.20988912288904726
CF,2024-05-01,call,80.0,2024-04-30,2024-05-02,2.0,0.75,-1.25,1.1942201062999254,0.4457130956355088,0.7485070106644165,0.1767489212733435
CF,2024-05-01,put,80.0,2024-04-30,2024-05-02,3.25,3.55,0.2999999999999998,1.9497506677343832,2.129603342572256,-0.1798526748378726,0.1767489212733435
CF,2024-08-07,call,74.0,2024-08-06,2024-08-08,1.82,3.75,1.93,1.1747949111474971,2.4253230917520234,-1.2505281806045263,0.24859550843510858
CF,2024-08-07,put,74.0,2024-08-06,2024-08-08,3.1,1.65,-1.4500000000000002,2.010506679154537,1.071287088735281,0.939219590419256,0.24859550843510858
CF,2024-10-30,call,82.5,2024-10-29,2024-10-31,2.25,2.17,-0.08000000000000007,1.3031247597787476,1.2566575360602605,0.046467223718487105,0.2136667694299366
