ticker,earn_date,pre_date,post_date,strike,IV_pre_call,IV_pre_put,IV_post_call,IV_post_put,IV_pre,IV_post,IV_crush,RV30
CMI,2022-02-03,2022-02-02,2022-02-04,220.0,1.913211117035701,0.8305727850415265,2.534693736547835,1.0505099788049534,1.3718919510386138,1.7926018576763942,-0.4207099066377804,0.4579607779168299
CMI,2022-05-03,2022-05-02,2022-05-04,200.0,1.0432940248275404,3.7929946611420817,2.9930484126625174,4.575939769183563,2.418144342984811,3.7844940909230402,-1.3663497479382292,0.46152934646194826
CMI,2022-08-02,2022-08-01,2022-08-03,210.0,2.918707153697479,1.3034653193257577,2.324350835438917,1.1209258500986283,2.1110862365116185,1.7226383427687728,0.3884478937428457,0.45429596852778653
CMI,2022-11-03,2022-11-02,2022-11-04,240.0,2.1929875712565154,2.359484281997465,2.372904996996903,2.219547118351368,2.27623592662699,2.2962260576741356,-0.019990131047145532,0.333581459873091
CMI,2023-05-02,2023-05-01,2023-05-03,220.0,4.13001934081535,4.329366762362179,0.5845065652523732,2.6743705575624603,4.2296930515887645,1.6294385614074167,2.6002544901813476,0.47552429692702863
CMI,2023-08-03,2023-08-02,2023-08-04,260.0,,1.2929334306617264,1.9519429423710746,1.6708323859764032,1.2929334306617264,1.811387664173739,-0.5184542335120126,0.579328352970637
CMI,2023-11-02,2023-11-01,2023-11-03,220.0,1.281343013768368,2.3296768955469203,3.113162196209258,0.9612248063951557,1.805509954657644,2.037193501302207,-0.23168354664456303,0.41010205679540607
CMI,2024-02-06,2024-02-05,2024-02-07,240.0,1.3519537178291186,0.9911674014313681,2.2949345559614516,0.1768710970669787,1.1715605596302434,1.2359028265142151,-0.06434226688397171,0.3737911329571996
CMI,2024-05-02,2024-05-01,2024-05-03,285.0,0.7882555249120314,0.9276057448281578,0.06724723597970128,1.247019224368658,0.8579306348700946,0.6571332301741797,0.2007974046959149,0.35085165884799296
CMI,2024-08-01,2024-07-31,2024-08-02,295.0,0.668865279256462,1.0911496891056913,1.3607192249223776,2.1148679294498574,0.8800074841810767,1.7377935771861175,-0.8577860930050408,0.31588900182765567
CMI,2024-11-05,2024-11-04,2024-11-06,320.0,1.9731540744606466,2.0996247294147916,3.8390458674252397,0.6468590753899209,2.0363894019377193,2.2429524714075804,-0.20656306946986103,0.502800545487162
CMI,2025-02-04,2025-02-03,2025-02-05,340.0,2.181229997586025,1.3882351978154392,2.7825666265160596,0.6512616163505576,1.784732597700732,1.7169141214333086,0.06781847626742343,0.5689474792873408
CMI,2025-08-05,2025-08-04,2025-08-06,350.0,2.294192026768128,2.4268937631880205,,3.4864635703997364,2.3605428949780745,3.4864635703997364,-1.125920675421662,0.5173985032382313
CMI,2025-11-06,2025-11-05,2025-11-07,430.0,2.3259448929219286,1.8305700178708464,3.9017031235271786,0.8609560686698874,2.0782574553963875,2.3813295960985332,-0.3030721407021457,0.45572283426845617
RCL,2022-05-05,2022-05-04,2022-05-06,78.0,2.3190782125592295,1.4035232980456542,0.7028597920152959,4.0077846660512035,1.8613007553024419,2.35532222903325,-0.49402147373080796,0.2633427175860818
RCL,2022-07-28,2022-07-27,2022-07-29,35.0,,,4.7157971893304005,3.3738055422302686,,4.044801365780335,,0.28971751136146723
RCL,2022-11-03,2022-11-02,2022-11-04,48.5,4.699024440313299,2.2758068315459967,,0.5859051087659574,3.487415635929648,0.5859051087659574,2.9015105271636905,0.183075317478517
RCL,2023-02-07,2023-02-06,2023-02-08,67.5,3.8345332662482865,4.72649304933002,,4.2192693708138425,4.280513157789153,4.2192693708138425,0.061243786975310854,0.15736103986621322
RCL,2023-05-04,2023-05-03,2023-05-05,67.0,3.324781430378279,2.184642131310261,,0.8039235925180833,2.75471178084427,0.8039235925180833,1.9507881883261868,0.2830348071477502
RCL,2023-07-27,2023-07-26,2023-07-28,98.0,2.686766802149492,1.4892948946139006,3.643026451467994,0.007728090101213352,2.0880308483816963,1.8253772707846037,0.2626535775970926,0.275402446285003
RCL,2023-10-26,2023-10-25,2023-10-27,82.5,3.338914677647037,,1.6575055408237147,2.8562569161058775,3.338914677647037,2.2568812284647963,1.0820334491822408,0.25550254721032034
RCL,2024-02-01,2024-01-31,2024-02-02,125.0,,1.536246701962037,,1.862238226738453,1.536246701962037,1.862238226738453,-0.325991524776416,0.21614133679810263
RCL,2024-04-25,2024-04-24,2024-04-26,132.0,3.011245540678519,1.1644839372500178,2.683797675249602,0.7652504394610338,2.087864738964268,1.724524057355318,0.36334068160895017,0.21478201137417938
RCL,2024-07-25,2024-07-24,2024-07-26,160.0,3.143195402592722,2.4894542277353175,4.150548177474194,2.3334936155322215,2.8163248151640197,3.242020896503208,-0.4256960813391881,0.3172804977175483
RCL,2024-10-29,2024-10-28,2024-10-30,195.0,,1.1086404999641375,4.637674191490328,0.8973491958463135,1.1086404999641375,2.767511693668321,-1.6588711937041833,0.2007833416805094
RCL,2025-01-28,2025-01-27,2025-01-29,230.0,2.841642590531716,,4.817426594077871,0.14901678379580155,2.841642590531716,2.483221688936836,0.35842090159488027,0.2734898936994533
RCL,2025-04-29,2025-04-28,2025-04-30,207.5,3.382446385887483,1.277567199787986,2.7341069042603765,3.5744459167832336,2.3300067928377346,3.1542764105218053,-0.8242696176840707,0.311674294561763
RCL,2025-07-29,2025-07-28,2025-07-30,340.0,,0.7076148852351795,2.4662943902377794,1.2148765470227636,0.7076148852351795,1.8405854686302714,-1.132970583395092,0.2527201478978669
RCL,2025-10-28,2025-10-27,2025-10-29,320.0,3.7503077913734817,3.570461552781608,0.4157779233081378,1.7474677953016657,3.660384672077545,1.0816228593049018,2.578761812772643,0.28291585193075103
NEM,2022-02-24,2022-02-23,2022-02-25,65.0,3.4126592124720827,1.2339566399087045,4.279117757609983,1.256072585788047,2.3233079261903935,2.767595171699015,-0.44428724550862153,0.24512269221267743
NEM,2022-11-01,2022-10-31,2022-11-02,42.5,1.619908306809275,1.4234740641414045,0.0529992766091937,,1.5216911854753397,0.0529992766091937,1.4686919088661459,0.21027086445952833
NEM,2023-02-23,2023-02-22,2023-02-24,46.0,0.4756484719009687,3.1824252891889224,0.4548238392574679,3.2869128863979586,1.8290368805449455,1.8708683628277132,-0.041831482282767674,0.2137917920569433
NEM,2023-04-27,2023-04-26,2023-04-28,47.5,,1.8592098553263314,,3.8917983604088136,1.8592098553263314,3.8917983604088136,-2.032588505082482,0.2474422555792063
NEM,2023-07-20,2023-07-19,2023-07-21,45.0,3.727583420810295,4.537084526730208,0.006870127135303886,1.2061075148534797,4.132333973770251,0.6064888209943918,3.5258451527758594,0.20801899196760465
NEM,2023-10-26,2023-10-25,2023-10-27,38.0,1.5599538375703,2.6268222191435813,0.95466257391834,1.3268852687529131,2.093388028356941,1.1407739213356265,0.9526141070213143,0.2087976636540599
NEM,2024-02-22,2024-02-21,2024-02-23,33.5,1.3694479285341543,2.1345253291618813,,,1.7519866288480177,,,0.17548533751563744
NEM,2024-04-25,2024-04-24,2024-04-26,38.0,1.8375004031653952,1.4530014534936873,3.3281802344661213,0.2553335402554091,1.6452509283295411,1.7917568873607652,-0.1465059590312241,0.21518336744610608
NEM,2024-07-24,2024-07-23,2024-07-25,46.0,2.9564979674562504,0.8050115954617704,1.079643874764869,0.8362530983803746,1.8807547814590104,0.9579484865726218,0.9228062948863887,0.22791666073941558
NEM,2024-10-23,2024-10-22,2024-10-24,56.0,2.864387850170169,0.8585687915874539,0.766465276041286,2.6994671786794564,1.8614783208788115,1.7329662273603712,0.12851209351844028,0.21826541920830098
NEM,2025-02-20,2025-02-19,2025-02-21,46.0,3.3325806576205093,1.7113162705546017,2.538962336926991,,2.5219484640875556,2.538962336926991,-0.01701387283943534,0.20274817127229033
NEM,2025-04-23,2025-04-22,2025-04-24,52.5,4.844513504379313,3.2913914699709492,3.6053907241149794,0.5780043441273002,4.0679524871751305,2.0916975341211397,1.9762549530539908,0.2042129537999996
NEM,2025-07-24,2025-07-23,2025-07-25,59.0,2.7183210716763586,1.2210870986215943,4.970400100740464,1.8872697911951668,1.9697040851489764,3.4288349459678154,-1.459130860818839,0.17474834593274124
NEM,2025-10-23,2025-10-22,2025-10-24,85.0,,4.86194588209624,2.167121181577639,2.4277003027744555,4.86194588209624,2.297410742176047,2.564535139920193,0.19728668084152506
CARR,2022-02-08,2022-02-07,2022-02-09,47.5,0.904234457512113,4.145261719443652,1.5195906210162886,2.576292209075351,2.5247480884778826,2.0479414150458197,0.47680667343206284,0.23800936503681552
CARR,2022-04-28,2022-04-27,2022-04-29,42.5,0.8532146475597513,,0.7292306716531641,4.181059221676454,0.8532146475597513,2.4551449466648094,-1.6019302991050581,0.40161663646456913
CARR,2022-07-28,2022-07-27,2022-07-29,40.0,3.533810647850594,2.939582230318803,3.726246734264113,1.9197795261374393,3.2366964390846986,2.823013130200776,0.4136833088839227,0.6778123928364985
CARR,2022-10-27,2022-10-26,2022-10-28,37.5,1.7214245365249896,1.8558450118866305,2.4248907590422273,4.354928744031401,1.7886347742058102,3.3899097515368144,-1.6012749773310042,0.3857606711456506
CARR,2023-02-07,2023-02-06,2023-02-08,45.0,4.423317527074151,1.2806463508674013,0.9014329418232968,0.7802501859551235,2.851981938970776,0.8408415638892102,2.011140375081566,0.39520861987605815
CARR,2023-04-25,2023-04-24,2023-04-26,45.0,1.9664935089092193,3.841126587818294,3.727583420810295,4.912440739095841,2.9038100483637566,4.320012079953068,-1.4162020315893118,0.3933567575417292
CARR,2023-07-27,2023-07-26,2023-07-28,52.5,2.9553045293156837,2.22126045086082,,1.7371231210412,2.5882824900882517,1.7371231210412,0.8511593690470518,0.4650579733909474
CARR,2023-10-26,2023-10-25,2023-10-27,50.0,1.913211117035697,,1.5296812647145281,3.9374088055693623,1.913211117035697,2.7335450351419452,-0.8203339181062483,0.3155530216588049
CARR,2024-02-06,2024-02-05,2024-02-07,55.0,4.7985371566936665,1.5798214719964523,2.611059082981892,0.9612248063951557,3.1891793143450595,1.7861419446885238,1.4030373696565357,0.40995213587946144
CARR,2024-04-25,2024-04-24,2024-04-26,55.0,1.5209666116397837,3.228966778801157,2.9602952898222576,3.4912103542189596,2.37496669522047,3.225752822020609,-0.8507861268001387,0.2849254141622285
CARR,2024-07-25,2024-07-24,2024-07-26,65.0,3.020764310177199,4.211581784067595,2.5036470016294503,1.32979547450976,3.6161730471223965,1.9167212380696053,1.6994518090527913,0.42238217234424386
CARR,2024-10-24,2024-10-23,2024-10-25,77.5,2.8419793717830775,2.1116160186297304,4.331740180637076,2.662685007618605,2.476797695206404,3.4972125941278405,-1.0204148989214366,0.26967618322953524
CARR,2025-02-11,2025-02-10,2025-02-12,67.5,3.1505371476674484,3.9837757903826505,,3.342262521111395,3.5671564690250497,3.342262521111395,0.22489394791365447,0.31002183750206097
CARR,2025-05-01,2025-04-30,2025-05-02,60.0,3.0811288951749094,3.4402060531541143,,0.3624686567356508,3.260667474164512,0.3624686567356508,2.898198817428861,0.33454972968003666
CARR,2025-07-29,2025-07-28,2025-07-30,80.0,,1.3804828063037562,1.0983920253703552,3.961483242800595,1.3804828063037562,2.529937634085475,-1.149454827781719,0.3322560412651308
CARR,2025-10-28,2025-10-27,2025-10-29,60.0,,,4.075281587635735,3.3841083969758374,,3.7296949923057863,,0.3145236114732351
AFL,2022-02-02,2022-02-01,2022-02-03,62.5,4.296912791123432,1.7279913763747357,1.4529949922588166,0.7082911331578775,3.012452083749084,1.080643062708347,1.9318090210407368,0.33425847140625714
AFL,2022-04-27,2022-04-26,2022-04-28,62.0,0.4447474419062669,1.239426136311015,0.4988244067685941,1.1853267766139406,0.842086789108641,0.8420755916912673,1.1197417373653984e-05,0.2987167887744382
AFL,2023-02-01,2023-01-31,2023-02-02,72.5,0.8885846721424202,3.509302039420681,1.053784779091883,1.7544422197895646,2.1989433557815508,1.4041134994407238,0.7948298563408269,0.2302654232545062
AFL,2023-04-26,2023-04-25,2023-04-27,66.0,0.6498234263191275,1.5275319890929617,2.0294685436022517,3.127024903153452,1.0886777077060446,2.578246723377852,-1.4895690156718073,0.40228999933849663
AFL,2023-08-01,2023-07-31,2023-08-02,72.0,1.061127436075041,0.6019536079593754,2.073069861914362,0.23607708422294787,0.8315405220172081,1.154573473068655,-0.3230329510514469,0.3283867648768026
AFL,2023-11-01,2023-10-31,2023-11-02,77.5,2.9039509066535434,1.9816567491251162,2.0988568537711285,0.4667586609313683,2.44280382788933,1.2828077573512484,1.1599960705380816,0.24302966320941513
AFL,2024-01-31,2024-01-30,2024-02-01,85.0,2.280000141718778,0.7076148852351795,3.3252035026575424,2.2583501606278813,1.4938075134769786,2.7917768316427116,-1.297969318165733,0.33840181166077254
AFL,2024-05-01,2024-04-30,2024-05-02,84.0,1.2227417841420212,1.1152219232952578,0.9090370669843477,0.20281558199932642,1.1689818537186394,0.5559263244918371,0.6130555292268023,0.3523523194279493
AFL,2024-07-31,2024-07-30,2024-08-01,92.5,2.172459617663129,3.529024502531142,2.940467430593499,0.06535832481977574,2.8507420600971356,1.5029128777066374,1.3478291823904982,0.6463590773736478
AFL,2024-10-30,2024-10-29,2024-10-31,110.0,1.4120399631894527,2.0069716462444935,2.2184273970492674,0.8828323626516242,1.709505804716973,1.5506298798504459,0.15887592486652724,0.43704845994890174
AFL,2025-02-05,2025-02-04,2025-02-06,107.0,1.0039140482847568,1.3328960760198878,0.28764555069807224,1.5523732037877986,1.1684050621523223,0.9200093772429354,0.2483956849093869,0.4944496606863795
AFL,2025-04-30,2025-04-29,2025-05-01,107.0,1.4741368730147255,1.1448079828686824,0.578605745454963,,1.3094724279417038,0.578605745454963,0.7308666824867408,0.47671816912725085
AFL,2025-08-05,2025-08-04,2025-08-06,98.0,1.1746627680028658,1.4941856019492987,1.7419709412952826,0.6777129755128867,1.3344241849760823,1.2098419584040847,0.12458222657199758,0.37375526592115443
AFL,2025-11-04,2025-11-03,2025-11-05,107.0,0.7129037128043735,1.4359100480311309,2.007329324880185,0.01194638568649959,1.0744068804177522,1.0096378552833423,0.06476902513440996,0.38843117041563163
MLM,2022-02-10,2022-02-09,2022-02-11,370.0,3.296314159225271,2.996382816010398,1.1488951198803534,2.0234686138609037,3.1463484876178347,1.5861818668706285,1.5601666207472062,0.7317298669713103
MLM,2022-05-03,2022-05-02,2022-05-04,360.0,1.6202216105710272,1.5335838645877145,1.9931361314304439,4.791740563040204,1.576902737579371,3.392438347235324,-1.815535609655953,0.817205757078661
MLM,2022-07-28,2022-07-27,2022-07-29,340.0,1.4056328784370684,0.7639696315339458,4.738913467051189,1.1725978631466665,1.084801254985507,2.955755665098928,-1.8709544101134208,0.852749930843411
MLM,2022-11-02,2022-11-01,2022-11-03,340.0,1.292874474231732,1.4375699471610863,3.045329531620122,1.0034968792679686,1.3652222106964091,2.0244132054440453,-0.6591909947476362,0.6141798372895144
MLM,2023-02-15,2023-02-14,2023-02-16,350.0,1.5735047333740133,2.564021318344728,1.365360669586422,1.235009770795867,2.0687630258593703,1.3001852201911444,0.768577805668226,0.5473569918907196
MLM,2023-05-04,2023-05-03,2023-05-05,370.0,1.2097604833142983,3.789092337273576,4.120846480581877,2.2179264025156997,2.499426410293937,3.169386441548788,-0.6699600312548508,1.5798071914189384
MLM,2023-07-27,2023-07-26,2023-07-28,450.0,2.001661974549829,0.8962846237722752,0.8801415774165602,0.7696051926665756,1.4489732991610522,0.8248733850415679,0.6240999141194843,0.5113548774866269
MLM,2023-11-01,2023-10-31,2023-11-02,400.0,2.2489564865746323,1.5662041386822896,1.2337513323379712,2.1128151589642,1.907580312628461,1.6732832456510855,0.2342970669773754,0.5203497504381749
MLM,2024-02-14,2024-02-13,2024-02-15,520.0,1.4983423990350986,1.2007834904833004,0.6801377441479912,1.0072905855081558,1.3495629447591995,0.8437141648280735,0.505848779931126,0.7239055467229994
MLM,2024-04-30,2024-04-29,2024-05-01,590.0,2.1749646901701767,0.8881469852300066,1.6206729805885312,1.8303810254302721,1.5315558377000915,1.7255270030094016,-0.19397116530931013,0.4835734833857693
MLM,2024-08-08,2024-08-07,2024-08-09,570.0,1.7533858276399386,2.1048840412746657,0.5848885304315697,1.1184041109848848,1.929134934457302,0.8516463207082272,1.077488613749075,0.7922038012876551
MLM,2024-10-30,2024-10-29,2024-10-31,570.0,1.972102402237534,2.1890385199973093,,0.23264592129926884,2.0805704611174214,0.23264592129926884,1.8479245398181525,0.920633026625396
MLM,2025-02-12,2025-02-11,2025-02-13,530.0,0.999858977147967,2.0193109868833266,1.456431278123783,1.010941142305369,1.5095849820156468,1.233686210214576,0.2758987718010708,0.8950701134633501
MLM,2025-04-30,2025-04-29,2025-05-01,520.0,0.8901730517442851,1.4127396367953218,3.826202450684386,0.3440472303193224,1.1514563442698034,2.0851248405018543,-0.933668496232051,0.7913258866359488
MLM,2025-08-07,2025-08-06,2025-08-08,590.0,1.398895708444267,0.5390364867792397,2.5962659592546857,0.3782986221356622,0.9689660976117533,1.487282290695174,-0.5183161930834206,1.3859316305740936
MLM,2025-11-04,2025-11-03,2025-11-05,600.0,2.704893674323743,1.0410730744259997,0.7151420787193584,0.7256951988012023,1.8729833743748712,0.7204186387602803,1.152564735614591,1.1880844805251853
NVDA,2022-02-16,2022-02-15,2022-02-17,250.0,,,,3.687125494683932,,3.687125494683932,,0.16469969820777092
NVDA,2022-05-25,2022-05-24,2022-05-26,180.0,1.2075301392475593,,,,1.2075301392475593,,,0.1788700443534774
NVDA,2022-08-24,2022-08-23,2022-08-25,175.0,1.0997609481862818,3.6706289733432027,,1.722512376928556,2.3851949607647422,1.722512376928556,0.6626825838361863,0.1643274556116039
NVDA,2022-11-16,2022-11-15,2022-11-17,145.0,,1.602360947488156,,0.7663015859006531,1.602360947488156,0.7663015859006531,0.8360593615875028,0.1468408895567638
NVDA,2023-02-22,2023-02-21,2023-02-23,205.0,2.474832526295838,,,3.3131660420316673,2.474832526295838,3.3131660420316673,-0.8383335157358291,0.2225641033553574
NVDA,2023-05-24,2023-05-23,2023-05-25,290.0,,2.862981654463936,,0.18657454252020123,2.862981654463936,0.18657454252020123,2.6764071119437345,0.1877868678041221
NVDA,2023-08-23,2023-08-22,2023-08-24,430.0,,1.9599271875016642,,1.3367393918980293,1.9599271875016642,1.3367393918980293,0.6231877956036349,0.16235069350329087
NVDA,2023-11-21,2023-11-20,2023-11-22,460.0,,4.257835229251184,,,4.257835229251184,,,0.17829376050823065
NVDA,2024-02-21,2024-02-20,2024-02-22,620.0,,4.318906934679396,,1.7921734580642736,4.318906934679396,1.7921734580642736,2.5267334766151226,0.21165040644782365
NVDA,2024-05-22,2024-05-21,2024-05-23,860.0,,1.2420143395739442,,0.027659413235614317,1.2420143395739442,0.027659413235614317,1.21435492633833,0.16148009951824724
NVDA,2024-08-28,2024-08-27,2024-08-29,110.0,,1.2966195805192977,4.71955761434571,,1.2966195805192977,4.71955761434571,-3.4229380338264126,0.14397346930871252
NVDA,2024-11-20,2024-11-19,2024-11-21,124.0,,,,,,,,0.10998622933014018
NVDA,2025-02-26,2025-02-25,2025-02-27,124.0,,,,,,,,0.14917308844218335
NVDA,2025-05-28,2025-05-27,2025-05-29,121.0,,1.1354450488095953,,0.7276416022323458,1.1354450488095953,0.7276416022323458,0.40780344657724954,0.12703654472850628
NVDA,2025-08-27,2025-08-26,2025-08-28,155.0,,,,1.6877834082413412,,1.6877834082413412,,0.08897092734207926
KR,2021-12-02,2021-12-01,2021-12-03,41.0,2.1939625988652156,2.785837263435446,2.7675478210232822,4.805149310784708,2.4898999311503305,3.786348565903995,-1.2964486347536646,0.15647554847576034
KR,2022-03-03,2022-03-02,2022-03-04,46.0,,0.9924692669162308,,0.03441475301392668,0.9924692669162308,0.03441475301392668,0.9580545139023041,0.19541581093171798
KR,2022-06-16,2022-06-15,2022-06-17,49.0,,1.743645856451256,0.3974503527749448,1.8806353199006633,1.743645856451256,1.139042836337804,0.604603020113452,0.18413080752906572
KR,2022-12-01,2022-11-30,2022-12-02,47.0,,2.808016065924306,1.525602055543107,0.013211561775406834,2.808016065924306,0.7694068086592569,2.038609257265049,0.20513130600817095
KR,2023-03-02,2023-03-01,2023-03-03,43.5,1.2961144969635174,1.390811240196156,2.0344800539755266,3.807931508015046,1.3434628685798367,2.9212057809952863,-1.5777429124154496,0.21106802770112013
KR,2023-06-15,2023-06-14,2023-06-16,46.0,2.7059374257618733,1.169534246521937,1.2150532657522413,1.0862066751708468,1.937735836141905,1.150629970461544,0.7871058656803611,0.14491559467591458
KR,2023-11-30,2023-11-29,2023-12-01,43.5,1.351196323468013,1.1925221192518,1.2520509736252976,0.66389240010707,1.2718592213599065,0.9579716868661838,0.31388753449372264,0.2472402829085058
KR,2024-03-07,2024-03-06,2024-03-08,49.0,2.676968744836628,2.4484402645789127,3.2749969606483473,0.13031537307433685,2.5627045047077703,1.702656166861342,0.8600483378464283,0.1793866463688076
KR,2024-09-12,2024-09-11,2024-09-13,50.0,2.6232784981712607,4.805149310784707,1.8844401777131157,0.012587449103767174,3.714213904477984,0.9485138134084414,2.765700091069543,0.2405251483823703
KR,2024-12-05,2024-12-04,2024-12-06,60.0,2.017115319354976,2.7594855797964097,4.525119172054864,2.7995016201789995,2.3883004495756928,3.662310396116932,-1.2740099465412391,0.20832052890347375
KR,2025-03-06,2025-03-05,2025-03-07,63.0,1.6772894885107306,1.5697230114309264,2.0502307432624396,0.41378570763656025,1.6235062499708284,1.2320082254495,0.3914980245213284,0.19103284500114723
KR,2025-09-11,2025-09-10,2025-09-12,67.5,1.5651862326584458,,1.110813783914711,0.8689608391721702,1.5651862326584458,0.9898873115434406,0.5752989211150052,0.22712069333861423
WFC,2025-01-15,2025-01-14,2025-01-16,70.0,,,2.4820231491351366,0.4753668281196063,,1.4786949886273715,,0.23884418902244905
WFC,2025-07-15,2025-07-14,2025-07-16,79.0,3.0553821795759553,0.5670908248220159,2.149976688545169,0.03348948005081982,1.8112365021989856,1.0917330842979944,0.7195034179009911,0.19241478638967677
WFC,2025-10-14,2025-10-13,2025-10-15,78.0,1.427679988045091,1.784539554214821,2.9591755635230177,0.6173058143289244,1.606109771129956,1.788240688925971,-0.1821309177960151,0.2272193256791234
PG,2022-01-19,2022-01-18,2022-01-20,150.0,2.223370105465766,0.8430568753080445,2.5752751838736443,3.3921218984987838,1.5332134903869052,2.983698541186214,-1.4504850507993088,0.24762978136521682
PG,2022-04-20,2022-04-19,2022-04-21,155.0,,0.6274482258948367,1.8358722960061906,0.01541779669835444,0.6274482258948367,0.9256450463522725,-0.2981968204574358,0.28513989159200337
PG,2022-10-19,2022-10-18,2022-10-20,130.0,1.2458228992037117,3.9707430599513787,1.0062561169040696,2.1780331090663556,2.6082829795775453,1.5921446129852126,1.0161383665923327,0.2598296227990951
PG,2023-01-19,2023-01-18,2023-01-20,145.0,0.9877025697336054,1.0603474560732855,0.4525259552886255,0.4987254292433033,1.0240250129034454,0.4756256922659644,0.548399320637481,0.28299157190189334
PG,2023-10-18,2023-10-17,2023-10-19,144.0,1.1942201062999214,0.5221235112022506,3.854589681721483,0.7948871481210995,0.858171808751086,2.324738414921291,-1.466566606170205,0.29408375746452103
PG,2024-01-23,2024-01-22,2024-01-24,145.0,1.5825719140136183,3.5424721752017576,1.9297466290732317,0.33356608493755646,2.5625220446076877,1.1316563570053941,1.4308656876022936,0.2712804298288255
PG,2024-07-30,2024-07-29,2024-07-31,165.0,2.436524547600157,1.1209258500986252,1.3060290243085053,0.6563845833882324,1.7787251988493913,0.9812068038483688,0.7975183950010225,0.3685205729812836
PG,2025-01-22,2025-01-21,2025-01-23,160.0,1.1343267187035238,0.7426603106940945,1.2091939035863508,0.1409465907543899,0.9384935146988092,0.6750702471703703,0.2634232675284388,0.22796675087577964
PG,2025-04-24,2025-04-23,2025-04-25,162.5,1.485438453805916,0.49842051412487864,0.9782479743364257,2.362560172499516,0.9919294839653974,1.670404073417971,-0.6784745894525737,0.22970388747395248
PG,2025-07-29,2025-07-28,2025-07-30,152.5,1.6396928832326487,0.27649200865986756,1.0363431136995755,1.1183076511149723,0.9580924459462581,1.077325382407274,-0.11923293646101585,0.20012203332004766
J,2021-11-23,2021-11-22,2021-11-24,140.0,3.250472837119571,0.636167223773306,3.8654778945119435,2.0910596494382645,1.9433200304464384,2.978268771975104,-1.0349487415286658,
J,2022-02-08,2022-02-07,2022-02-09,125.0,2.2585516387637816,2.034875308857984,0.10013331008945833,3.1178221142191247,2.146713473810883,1.6089777121542914,0.5377357616565916,0.1201921868388947
J,2022-05-03,2022-05-02,2022-05-04,135.0,1.9487322921476569,1.724440168990301,0.35147325879587854,1.1386715594671952,1.836586230568979,0.7450724091315368,1.0915138214374422,0.12158936469674572
J,2023-02-07,2023-02-06,2023-02-08,120.0,2.592875923276605,1.3205798492437375,3.345470484994525,0.18285834060788972,1.9567278862601714,1.7641644128012075,0.19256347345896385,0.12109489299390236
J,2023-05-09,2023-05-08,2023-05-10,120.0,0.655266575855838,2.959596927241021,1.9971326080188168,2.5194513270613927,1.8074317515484295,2.2582919675401047,-0.45086021599167525,0.15681185948139711
J,2023-08-08,2023-08-07,2023-08-09,130.0,0.7335656424665427,1.5141248932353217,0.9915149234822259,2.0562733225506444,1.1238452678509323,1.5238941230164351,-0.4000488551655028,0.14465209572596388
J,2023-11-21,2023-11-20,2023-11-22,140.0,1.0812806077260328,1.9882867567577174,1.0504805960587644,2.5023099385437773,1.534783682241875,1.7763952673012708,-0.24161158505939584,0.1470187972552864
J,2024-02-06,2024-02-05,2024-02-07,140.0,1.0915474322567298,2.2966515502072857,1.3311304828843524,2.4337493841660063,1.6940994912320078,1.8824399335251794,-0.1883404422931716,0.13266317332374106
J,2024-05-07,2024-05-06,2024-05-08,150.0,1.0824213621664973,1.5266605221757887,0.28406456424838017,1.1528683025586666,1.3045409421711431,0.7184664334035233,0.5860745087676198,0.1260390202662947
J,2024-08-06,2024-08-05,2024-08-07,140.0,1.6392438292527782,3.003060215283293,1.262673276205937,1.4746229183797035,2.3211520222680355,1.3686480972928203,0.9525039249752152,0.1374193817677437
J,2024-11-19,2024-11-18,2024-11-20,140.0,1.7419709412952848,1.6800513220487283,1.023103376835188,1.9540323568197024,1.7110111316720067,1.4885678668274451,0.22244326484456156,0.17033524642950673
J,2025-02-04,2025-02-03,2025-02-05,135.0,,0.8121855229300794,0.5146756895416358,3.199838215246682,0.8121855229300794,1.8572569523941589,-1.0450714294640795,0.11916126082252741
J,2025-05-06,2025-05-05,2025-05-07,125.0,1.7981336991669916,3.456235311596485,0.91633706050984,2.4954535242978317,2.6271845053817384,1.7058952924038358,0.9212892129779027,0.1804725189100449
J,2025-08-05,2025-08-04,2025-08-06,140.0,1.7419709412952848,2.2281138255762705,0.26011667374180797,1.8581282969366195,1.9850423834357778,1.0591224853392138,0.9259198980965639,0.1412309930753825
PYPL,2022-02-01,2022-01-31,2022-02-02,175.0,2.173570889276932,3.263923533491908,0.12258065285954804,,2.7187472113844198,0.12258065285954804,2.596166558524872,0.17434576205934837
PYPL,2022-04-27,2022-04-26,2022-04-28,97.5,1.2888269511527393,,2.7252070465594214,2.682540122008455,1.2888269511527393,2.7038735842839383,-1.415046633131199,0.25143945473800755
PYPL,2022-08-02,2022-08-01,2022-08-03,85.0,4.872373170391585,,,0.8879559364136523,4.872373170391585,0.8879559364136523,3.9844172339779327,0.2020291068776085
PYPL,2022-11-03,2022-11-02,2022-11-04,87.0,1.4007723576893296,4.866189733838751,4.327272180674489,,3.1334810457640403,4.327272180674489,-1.193791134910449,0.17720774420952842
PYPL,2023-02-09,2023-02-08,2023-02-10,82.0,1.4630480362810871,3.7765607512260497,1.4630480362810871,3.067006867882108,2.6198043937535687,2.265027452081598,0.3547769416719708,0.1830551870547755
